header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Ownership situation.1,Fees.1,Ownership situation.2,Fees.2,Ownership situation.3,Fees.3,Location,Garden,Patio/atrium,Garden location,Balcony/roof garden,Shed / storage,Insulation.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Pontsteiger 168,1014 ZP Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42448260-pontsteiger-168/?navigateSource=resultlist,20220130_231506,"€ 7,250,000 kosten koper","€ 17,470    The asking price per m² (€ 7,250,000) is calculated by dividing the asking price of the home by the living area (415 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 7,900,000 kosten koper",4 months,Available,Available in consultation,Penthouse,New property,2014,With carpets and curtains,Flat roof,Living area415 m²Exterior space attached to the building55 m²External storage space7 m²,415 m²,55 m²,7 m²,"1,688 m³",6 rooms (4 bedrooms),3 bathrooms and 1 separate toilet,"Sauna, bath, 3 showers and 3 toilets",1 story,25th floor,"Air conditioning, alarm installation, balanced ventilation system, outdoor awning, smart home, elevator, mechanical ventilation, sauna, sliding door, TV via cable and solar panels",A        What does this mean?,Completely insulated,Complete floor heating,District heating,Municipal long-term lease (end date of long-term lease:  01-02-2065),€ 5.977 per year with option to purchase,Municipal long-term lease (end date of long-term lease:  01-02-2065),€ 29 per year with option to purchase,Municipal long-term lease (end date of long-term lease:  01-02-2065),€ 29 per year with option to purchase,Municipal long-term lease (end date of long-term lease:  01-02-2065),€ 29 per year with option to purchase,"Alongside a quiet road, on navigable waterway, in residential district and unobstructed surrounding view",Patio/atrium,30 m² (6 meter deep and 5 meter broad),Located at the south,Balcony present,Storage box,Completely insulated,Underground parking,Parking garage,Yes,Yes,Yes,Yes,Yes,Yes,no
