header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Sumatraplantsoen 9 F,1095 HW Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42661953-sumatraplantsoen-9-f/?navigateSource=resultlist,20220130_183333,"€ 450,000 kosten koper","€ 5,625    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (80 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 173 per month,3 weeks,Sold under reservation,Available in consultation,Galleried apartment (apartment),Resale property,1997,Flat roof,Living area80 m²Exterior space attached to the building6 m²External storage space6 m²,80 m²,6 m²,6 m²,249 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,4th floor,Elevator and mechanical ventilation,A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Vaillant (gas-fired combination boiler from 2013, in ownership)",Municipal long-term lease,Paid until 15-10-2046,"Alongside park, in residential district and unobstructed surrounding view",Balcony present,Storage box,Electricity,Paid parking and resident's parking permits,Yes,Yes,Yes,Yes,Yes,Yes,no
