header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
M.G. de Bruinlaan 15,3571 VD Utrecht        ,https://www.funda.nl/en/koop/utrecht/huis-42658633-mg-de-bruinlaan-15/?navigateSource=resultlist,20220129_041305,"€ 865,000 kosten koper","€ 6,865    The asking price per m² (€ 865,000) is calculated by dividing the asking price of the home by the living area (126 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1935,Gable roof covered with roof tiles,Living area126 m²Exterior space attached to the building6 m²External storage space11 m²,126 m²,6 m²,11 m²,150 m²,431 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,"Alarm installation, outdoor awning and skylight",F        What does this mean?,"Roof insulation, mostly double glazed and floor insulation",CH boiler,CH boiler,"Remeha Calenta 40C (gas-fired combination boiler from 2016, in ownership)",150 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"48 m² (8,5 meter deep and 5,6 meter broad)",Located at the west accessible via the rear,Balcony present,Detached brick storage,Electricity,"Paid parking, public parking and resident's parking permits",no
