header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Accessibility,Type of roof,Quality marks,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Craaienhof 59,4041 BR Kesteren        ,https://www.funda.nl/en/koop/kesteren/huis-88059526-craaienhof-59/?navigateSource=resultlist,20220129_105217,"€ 289,000 kosten koper","€ 3,284    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 289,000) is calculated by dividing the asking price of the home by the living area (88 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 28, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,2001,Disabled access friendly and accessible for seniors,Gable roof covered with roof tiles,Energie Prestatie Advies,Living area88 m²Other space inside the building6 m²External storage space8 m²,88 m²,6 m²,8 m²,180 m²,331 m³,3 rooms (2 bedrooms),1 bathroom,Shower and toilet,2 stories and a loft,"Skylight, optical fibre, mechanical ventilation, TV via cable and solar collectors",A        What does this mean?,Roof insulation and double glazing,CH boiler,"CH boiler, solar boiler and solar collectors","Vaillant (gas-fired combination boiler from 2001, in ownership)",180 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,60 m² (10 meter deep and 6 meter broad),Located at the west accessible via the rear,Detached brick storage,Electricity,Public parking,no
