header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Arnhemseweg 66,6731 BT Otterlo        ,https://www.funda.nl/en/koop/otterlo/huis-42448775-arnhemseweg-66/?navigateSource=resultlist,20220130_133240,"€ 995,000 kosten koper","€ 3,755    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 995,000) is calculated by dividing the asking price of the home by the living area (265 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",4 months,Under offer,Available in consultation,"Single-family home, detached residential property",Resale property,1965,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Energie Prestatie Advies,Living area265 m²Other space inside the building73 m²Exterior space attached to the building54 m²,265 m²,73 m²,54 m²,"1,860 m²","1,218 m³",7 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Sauna, bath, shower and toilet",2 stories,"<{cctv}>, skylight, jacuzzi, passive ventilation system, sauna and solar panels",C        What does this mean?,"Roof insulation, double glazing and floor insulation","CH boiler, gas heaters and partial floor heating",CH boiler,"Remeha (gas-fired combination boiler from 2009, in ownership)",1.860 m²,Full ownership,In wooded surroundings and in center,Surrounded by garden,Balcony present,Detached wooden storage,Attached brick garage,2 cars,"Loft, electricity and heating",Roof insulation,Parking on private property,no
