header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of parking facilities,Building type,Capacity,Ownership situation,error
Fonteinkruidstraat 108,1032 LW Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/parkeergelegenheid-42412533-fonteinkruidstraat-108/?navigateSource=resultlist,20220130_203543,"€ 40,000 kosten koper",5 months,Available,Available in consultation,Parking place,Resale property,1,See deed,no
