header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Burgemeester Cramergracht 125,1064 AK Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42661554-burgemeester-cramergracht-125/?navigateSource=resultlist,20220130_224010,"€ 375,000 kosten koper","€ 4,934    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (76 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 390,000 kosten koper",3 weeks,Available,Available in consultation,€ 171.00 per month,Apartment with shared street entrance (apartment),Resale property,1958,Flat roof,Living area76 m²Exterior space attached to the building6 m²External storage space7 m²,76 m²,6 m²,7 m²,258 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,2nd floor,"Elevator, passive ventilation system and TV via cable",D        What does this mean?,Completely insulated,Communal central heating,Electrical boiler,Long-term lease,"€ 68,52 per year",In residential district,Balcony present,Storage box,Resident's parking permits,Yes,Yes,Yes (€ 171.00 per month),Yes,Yes,Yes,no
