header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Mosselplaat 4,2134 WG Hoofddorp        ,https://www.funda.nl/en/koop/hoofddorp/huis-42529832-mosselplaat-4/?navigateSource=resultlist,20220128_153016,"€ 635,000 kosten koper","€ 4,150    The asking price per m² (€ 635,000) is calculated by dividing the asking price of the home by the living area (153 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Desirable residence/villa, row house",Resale property,2003,Flat roof covered with asphalt roofing,Living area153 m²Other space inside the building7 m²Exterior space attached to the building15 m²External storage space4 m²,153 m²,7 m²,15 m²,4 m²,187 m²,501 m³,6 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,A        What does this mean?,Completely insulated,CH boiler and partial floor heating,CH boiler,"Remeha (gas-fired combination boiler from 2014, in ownership)",187 m²,Full ownership,In residential district,Back garden and front garden,"71 m² (9,8 meter deep and 7,21 meter broad)",Located at the west,Detached wooden storage,Parking on private property and public parking,no
