header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Stuyvesantstraat 58 2,1058 AM Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42696829-stuyvesantstraat-58-2/?navigateSource=resultlist,20220130_194449,"€ 450,000 kosten koper","€ 7,377    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (61 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 123 per month,"January 28, 2022",Available,Available in consultation,€ 122.73 per month,Upstairs apartment (apartment),Resale property,1930,Living area61 m²Exterior space attached to the building7 m²,61 m²,7 m²,198 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,1 story,3rd floor,B        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2012, in ownership)",Full ownership,"On navigable waterway, alongside water, in residential district and unobstructed surrounding view",Balcony present,Yes,Yes,Yes (€ 122.73 per month),Yes,Yes,Yes,no
