header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities,Insulation.1,Type of parking facilities,error
Brunita J. Gemmekelaan 9,2252 TJ Voorschoten        ,https://www.funda.nl/en/koop/voorschoten/huis-42665523-brunita-j-gemmekelaan-9/?navigateSource=resultlist,20220129_103922,"€ 449,000 kosten koper","€ 3,650    The asking price per m² (€ 449,000) is calculated by dividing the asking price of the home by the living area (123 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1967,Gable roof covered with roof tiles,Living area123 m²Exterior space attached to the building3 m²External storage space9 m²,123 m²,3 m²,9 m²,144 m²,408 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,D        What does this mean?,"Roof insulation, partly double glazed and energy efficient window",CH boiler,CH boiler,"Remeha Avanta (gas-fired combination boiler from 2018, in ownership)",144 m²,Full ownership,Back garden and front garden,"53 m² (9,2 meter deep and 5,8 meter broad)",Located at the southeast accessible via the rear,Balcony present,Detached brick storage,Electricity,No insulation,Public parking,no
