header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Weerdestein 132,1083 GJ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42653491-weerdestein-132/?navigateSource=resultlist,20220130_184306,"€ 625,000 kosten koper","€ 4,630    The asking price per m² (€ 625,000) is calculated by dividing the asking price of the home by the living area (135 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 261 per month,5 weeks,Sold under reservation,Available in consultation,€ 261.07 per month,Upstairs apartment (apartment),Resale property,1960-1970,Flat roof,Living area135 m²Exterior space attached to the building14 m²External storage space5 m²,135 m²,14 m²,5 m²,355 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,7th floor,Elevator and passive ventilation system,C            1.78What does this mean?,Partly double glazed,Communal central heating,Central facility,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  15-09-2091),Paid until 15-09-2091,In residential district and unobstructed surrounding view,Balcony present,Storage box,Public parking and resident's parking permits,Yes,Yes,Yes (€ 261.07 per month),Yes,Yes,Yes,no
