header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Rooseveltlaan 710,3526 BJ Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42549945-rooseveltlaan-710/?navigateSource=resultlist,20220131_154503,"€ 300,000 kosten koper","€ 3,750    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (80 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,€ 189.00 per month,Upstairs apartment,Resale property,1968,Flat roof,Living area80 m²Exterior space attached to the building5 m²External storage space7 m²,80 m²,5 m²,7 m²,255 m³,4 rooms (2 bedrooms),1 bathroom,Shower,4 stories,1st floor,Outdoor awning and mechanical ventilation,F        What does this mean?,CH boiler,CH boiler,"Bosch (gas-fired combination boiler from 2017, in ownership)",Full ownership,Alongside a quiet road and in residential district,Built-in,Public parking,Yes,Yes,Yes (€ 189.00 per month),Yes,Yes,Yes,no
