header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Diepenbrockstraat 22,4536 GX Terneuzen        ,https://www.funda.nl/en/koop/terneuzen/huis-42587487-diepenbrockstraat-22/?navigateSource=resultlist,20220130_140315,"€ 165,000 kosten koper","€ 2,062    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 165,000) is calculated by dividing the asking price of the home by the living area (80 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1967,Gable roof covered with roof tiles,Living area80 m²Other space inside the building6 m²External storage space14 m²,80 m²,6 m²,14 m²,183 m²,310 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,3 stories,"Passive ventilation system, rolldown shutters and TV via cable",C        What does this mean?,Double glazing,CH boiler,CH boiler,"HR (gas-fired combination boiler from 2008, to rent)",183 m²,"Alongside busy road, sheltered location and in residential district",Back garden and front garden,"65 m² (10 meter deep and 6,5 meter broad)",Located at the northeast accessible via the rear,Detached brick storage,Electricity,No insulation,Public parking,no
