header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Erich Salomonstraat 422,1087 JA Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42680534-erich-salomonstraat-422/?navigateSource=resultlist,20220130_212318,"€ 450,000 kosten koper","€ 4,592    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (98 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 83 per month,"January 21, 2022",Available,Available in consultation,Ground-floor apartment (apartment),Resale property,2006,Flat roof covered with asphalt roofing,Living area98 m²External storage space6 m²,98 m²,6 m²,382 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath,1 story,Ground floor,Mechanical ventilation and TV via cable,A        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",District heating,District heating,Municipal long-term lease (end date of long-term lease:  31-12-2053),In residential district and unobstructed surrounding view,Storage box,Electricity,Paid parking and resident's parking permits,Yes,Yes,Yes,Yes,Yes,Yes,no
