header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Uiterwaardenstraat 78 I,1079 CD Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42655078-uiterwaardenstraat-78-i/?navigateSource=resultlist,20220130_225023,"€ 400,000 kosten koper","€ 7,692    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (52 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,€ 125.52 per month,Upstairs apartment (apartment),Resale property,1934,Protected townscape or village view (permit needed for alterations),Gable roof covered with roof tiles,Living area52 m²Other space inside the building1 m²Exterior space attached to the building6 m²External storage space7 m²,52 m²,1 m²,6 m²,7 m²,160 m³,2 rooms (1 bedroom),1 story,1st floor,Mechanical ventilation,Not available,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler, in ownership)",Municipal long-term lease (end date of long-term lease:  01-04-2056),Paid until 01-04-2056,Alongside a quiet road and in center,Built-in,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 125.52 per month),Yes,Yes,Yes,no
