header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Sun terrace,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Tesselschadestraat 12 Bis,3521 XV Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42659820-tesselschadestraat-12-bis/?navigateSource=resultlist,20220131_155225,"€ 525,000 kosten koper","€ 5,097    The asking price per m² (€ 525,000) is calculated by dividing the asking price of the home by the living area (103 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 109 per month,6 weeks,Sold under reservation,Available in consultation,€ 108.75 per month,Upstairs apartment (apartment),Resale property,1920,Flat roof,Living area103 m²Exterior space attached to the building29 m²,103 m²,29 m²,387 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,2nd floor,TV via cable,Not available,"Roof insulation, double glazing and floor insulation",CH boiler,CH boiler,"Bosch (gas-fired combination boiler from 2008, in ownership)",Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Sun terrace,24 m² (6 meter deep and 4 meter broad),Roof terrace present and balcony present,Paid parking and public parking,Yes,Yes,Yes (€ 108.75 per month),Yes,Yes,Yes,no
