header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Shed / storage,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Boterbloem 8,5831 PC Boxmeer        ,https://www.funda.nl/en/koop/boxmeer/appartement-42542123-boterbloem-8/?navigateSource=resultlist,20220129_103249,"€ 325,000 kosten koper","€ 3,218    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (101 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Under offer,Available in consultation,€ 187.00 per month,Galleried apartment (apartment),Resale property,2001,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,Politiekeurmerk,Living area101 m²Exterior space attached to the building8 m²External storage space44 m²,101 m²,8 m²,44 m²,302 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,1st floor,"Balanced ventilation system, optical fibre, elevator and TV via cable",A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2020, in ownership)",Full ownership,In residential district and unobstructed surrounding view,Built-in,Garage,1 car,Electrical door and electricity,Completely insulated,Parking on private property and public parking,Yes,Yes,Yes (€ 187.00 per month),Yes,Yes,Yes,no
