header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Anthonie van Dijckstraat 8,3351 VA Papendrecht        ,https://www.funda.nl/en/koop/papendrecht/huis-42547794-anthonie-van-dijckstraat-8/?navigateSource=resultlist,20220129_070022,"€ 325,000 kosten koper","€ 2,955    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (110 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1964,Gable roof covered with roof tiles,Living area110 m²External storage space5 m²,110 m²,5 m²,127 m²,360 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Outdoor awning, skylight and TV via cable",E        What does this mean?,"Roof insulation, double glazing and energy efficient window",CH boiler,CH boiler,"Remeha Avanta (gas-fired combination boiler from 2021, in ownership)",127 m²,Full ownership,In residential district,Back garden and front garden,"51 m² (8,5 meter deep and 6 meter broad)",Located at the northwest accessible via the rear,Detached brick storage,Electricity,Completely insulated,Public parking,no
