header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Johan Frisoplein 45,8071 LX Nunspeet        ,https://www.funda.nl/en/koop/nunspeet/appartement-88947052-johan-frisoplein-45/?navigateSource=resultlist,20220128_021456,"€ 300,000 kosten koper","€ 4,054    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (74 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Under option,Available in consultation,€ 220.00 per month,Ground-floor apartment (apartment),Resale property,1996,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,Living area74 m²Exterior space attached to the building6 m²External storage space9 m²,74 m²,6 m²,9 m²,224 m³,3 rooms (2 bedrooms),1 bathroom,Shower and toilet,1 story,Ground floor,"Optical fibre, passive ventilation system and TV via cable",C        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Remeha Avanta 28c (gas-fired combination boiler from 2012, in ownership)",Full ownership,"Alongside a quiet road, sheltered location, in residential district and unobstructed surrounding view",Balcony present,Built-in,Electricity,Public parking,Yes,Yes,Yes (€ 220.00 per month),Yes,Yes,Yes,no
