header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Jan Pieter Heijestraat 139 3,1054 MG Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42551557-jan-pieter-heijestraat-139-3/?navigateSource=resultlist,20220130_231256,"€ 425,000 kosten koper","€ 9,043    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (47 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,Upstairs apartment (apartment),Resale property,1899,Gable roof covered with roof tiles,Energie Prestatie Advies,Living area47 m²Exterior space attached to the building7 m²,47 m²,7 m²,150 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,3rd floor,Mechanical ventilation and TV via cable,G        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Intergas 28/24 (gas-fired combination boiler from 2021, in ownership)",Full ownership,"Alongside busy road, in center and in residential district",Balcony present and french balcony present,Paid parking and resident's parking permits,Yes,Yes,Yes,Yes,Yes,Yes,no
