header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Accessibility,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,error
Windsingel 30,8375 EE Oldemarkt        ,https://www.funda.nl/en/koop/oldemarkt/huis-41329010-windsingel-30/?navigateSource=resultlist,20220129_013937,"€ 419,500 vrij op naam","€ 3,356    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 419,500) is calculated by dividing the asking price of the home by the living area (125 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6+ months,Sold under reservation,Available in consultation,"Single-family home, detached residential property",New property,2021,Accessible for seniors,Gable roof covered with roof tiles,Woningborg garantiecertificaat,Living area125 m²Other space inside the building35 m²,125 m²,35 m²,464 m²,480 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories and a attic,"Optical fibre, mechanical ventilation, TV via cable and solar panels",A+++        What does this mean?,"Roof insulation, energy efficient window, insulated walls, floor insulation and completely insulated",Complete floor heating and heat pump,464 m² (part of parcel),Full ownership,"Alongside a quiet road, in residential district and rural","Back garden, surrounded by garden, front garden and side garden",285 m² (19 meter deep and 15 meter broad),Located at the south accessible via the rear,Detached wooden storage,Electricity,Not yet present but possible,Parking on private property and public parking,no
