header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Type of parking facilities,error
Noordhollandstraat 86,1081 AV Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-42680321-noordhollandstraat-86/?navigateSource=resultlist,20220130_210453,"€ 725,000 kosten koper","€ 6,197    The asking price per m² (€ 725,000) is calculated by dividing the asking price of the home by the living area (117 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 25, 2022",Available,Available in consultation,"Single-family home, corner house",Resale property,1961,Flat roof covered with asphalt roofing,Living area117 m²Other space inside the building8 m²Exterior space attached to the building3 m²External storage space18 m²,117 m²,8 m²,3 m²,18 m²,186 m²,424 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories,Solar panels,C        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2014, in ownership)",186 m²,Long-term lease,Bought off for eternity,In residential district and unobstructed surrounding view,Back garden and front garden,"72 m² (11 meter deep and 6,5 meter broad)",Located at the west accessible via the rear,Balcony present,Attached brick storage,Garage and built-in,1 car,Parking on private property,no
