header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Korianderstraat 14,7322 NC Apeldoorn        ,https://www.funda.nl/en/koop/apeldoorn/appartement-42658187-korianderstraat-14/?navigateSource=resultlist,20220127_235912,"€ 269,000 kosten koper","€ 2,924    The asking price per m² (€ 269,000) is calculated by dividing the asking price of the home by the living area (92 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Under offer,Available in consultation,€ 154.00 per month,Apartment with shared street entrance,Resale property,1973,With carpets and curtains,Flat roof covered with asphalt roofing,Living area92 m²Exterior space attached to the building10 m²External storage space7 m²,92 m²,10 m²,7 m²,295 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,1 story,3rd floor,"Elevator, mechanical ventilation and TV via cable",E            2.21What does this mean?,"Roof insulation, double glazing and insulated walls",Communal central heating,Electrical boiler,Use and occupancy,Use and occupancy,In residential district and unobstructed surrounding view,Balcony present,Built-in,Electricity,Public parking,Yes,Yes,Yes (€ 154.00 per month),Yes,Yes,Yes,no
