header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of parking facilities,error
Boomsluiterskade 59,2511 VL Den Haag        ,https://www.funda.nl/en/koop/den-haag/huis-42583083-boomsluiterskade-59/?navigateSource=resultlist,20220131_220359,"€ 619,000 kosten koper","€ 4,518    The asking price per m² (€ 619,000) is calculated by dividing the asking price of the home by the living area (137 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1995,Flat roof covered with asphalt roofing,Living area137 m²Exterior space attached to the building14 m²,137 m²,14 m²,75 m²,450 m³,6 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",4 stories,B        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Remeha Calenta 28C CW4 ( combination boiler from 2010, in ownership)",75 m²,Municipal ownership encumbered with long-term leaset,Bought off for eternity,"Alongside a quiet road, alongside water and in center",Back garden and sun terrace,"27 m² (6,49 meter deep and 4,11 meter broad)",Located at the southeast,Roof terrace present and balcony present,"Paid parking, public parking and resident's parking permits",no
