header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Balcony/roof garden,Type of parking facilities,error
Adamshofstraat 152 A en B,3061 ZJ Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/huis-42527155-adamshofstraat-152-a-en-b/?navigateSource=resultlist,20220126_003326,"€ 539,000 kosten koper","€ 4,455    The asking price per m² (€ 539,000) is calculated by dividing the asking price of the home by the living area (121 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1912,Double occupancy possible,Gable roof covered with roof tiles,Living area121 m²Exterior space attached to the building5 m²,121 m²,5 m²,67 m²,472 m³,5 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,2 showers and toilet,3 stories,"Mechanical ventilation, passive ventilation system and TV via cable",Not available,Roof insulation and double glazing,CH boiler,CH boiler,"Gas-fired combination boiler from 2018, in ownership",67 m²,Full ownership,Back garden,"19 m² (3,71 meter deep and 5 meter broad)",Located at the southeast,Balcony present,"Paid parking, public parking and resident's parking permits",no
