header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Location,Garden,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Niels Bohrstraat 35,6227 VT Maastricht        ,https://www.funda.nl/en/koop/maastricht/huis-88048718-niels-bohrstraat-35/?navigateSource=resultlist,20220129_094607,"€ 369,000 kosten koper","€ 3,727    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 369,000) is calculated by dividing the asking price of the home by the living area (99 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 28, 2022",Available,Available in consultation,"Single-family home, corner house",Resale property,1967,With carpets and curtains,Gable roof covered with roof tiles,Living area99 m²Other space inside the building41 m²Exterior space attached to the building23 m²External storage space16 m²,99 m²,41 m²,23 m²,16 m²,257 m²,435 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,"2 stories, a/an attic and a basement","Air conditioning, passive ventilation system, rolldown shutters and TV via cable",E            2.10What does this mean?,"Roof insulation, double glazing, energy efficient window, insulated walls and floor insulation",CH boiler,CH boiler,"Remeha Quinta HR (gas-fired combination boiler from 2010, to rent)",257 m²,Alongside park and in residential district,Back garden,Balcony present,Detached brick garage,1 car,Electricity and running water,Parking on private property and public parking,no
