header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Accessibility,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Provisional energy label,Heating,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities,Type of garage,Capacity,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Nesciolaan 35,9752 HM Haren (GR)        ,https://www.funda.nl/en/koop/haren-gr/appartement-42491188-nesciolaan-35/?navigateSource=resultlist,20220130_112957,"€ 87,500 kosten koper","€ 1,250    The asking price per m² (€ 87,500) is calculated by dividing the asking price of the home by the living area (70 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Available,Available in consultation,€ 959.00 per month,Apartment with shared street entrance (service apartment),Resale property,1960-1970,Accessible for seniors,Partly furnished with carpets and curtains,Flat roof covered with asphalt roofing,Living area70 m²Other space inside the building5 m²Exterior space attached to the building5 m²External storage space18 m²,70 m²,5 m²,5 m²,18 m²,200 m³,2 rooms (1 bedroom),1 bathroom,Shower and toilet,1 story,3rd floor,E        What does this mean?,Communal central heating,Right of membership,Alongside a quiet road and in residential district,Balcony present,Built-in,Electricity,Garage,1 car,Electricity,Parking on private property,Yes,Yes,Yes (€ 959.00 per month),Yes,Yes,Yes,no
