header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Leo Gestelstraat 8,3059 VH Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/huis-42536222-leo-gestelstraat-8/?navigateSource=resultlist,20220125_232539,"€ 519,000 kosten koper","€ 3,285    The asking price per m² (€ 519,000) is calculated by dividing the asking price of the home by the living area (158 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,2009,Gable roof covered with roof tiles,Living area158 m²External storage space7 m²,158 m²,7 m²,150 m²,558 m³,7 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,"Outdoor awning, mechanical ventilation and rolldown shutters",A        What does this mean?,Completely insulated,District heating,Central facility,150 m²,Full ownership,In residential district,Back garden and front garden,48 m² (8 meter deep and 6 meter broad),Located at the south accessible via the rear,Detached brick storage,Electricity,Public parking,no
