header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Provincialeweg Zuid 144,6438 BK Oirsbeek        ,https://www.funda.nl/en/koop/oirsbeek/huis-41308367-provincialeweg-zuid-144/?navigateSource=resultlist,20220127_213819,"€ 975,000 kosten koper","€ 2,468    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 975,000) is calculated by dividing the asking price of the home by the living area (395 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6+ months,Sold under reservation,Available in consultation,"Villa, detached residential property",Resale property,1900,Combination roof covered with roof tiles,Living area395 m²Other space inside the building128 m²Exterior space attached to the building3 m²,395 m²,128 m²,3 m²,"3,060 m²","1,520 m³",16 rooms (4 bedrooms),2 separate toilets,"3 stories, a/an attic and a basement","Air conditioning, alarm installation, skylight, mechanical ventilation, passive ventilation system, TV via cable and solar panels",Not available,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 1998, in ownership)",3.060 m²,Full ownership,Freestanding location,"Back garden, front garden and side garden",300 m² (15 meter deep and 20 meter broad),Located at the northeast accessible via the rear,Balcony present,Attached brick garage,1 car,Electricity,Parking on private property,no
