header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Hazelaarstraat 56,2563 VM Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42667279-hazelaarstraat-56/?navigateSource=resultlist,20220128_025651,"€ 299,000 kosten koper","€ 3,215    The asking price per m² (€ 299,000) is calculated by dividing the asking price of the home by the living area (93 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 weeks,Sold under reservation,Available in consultation,€ 65.00 per month,Upstairs apartment (apartment with open entrance to street),Resale property,1906-1930,Flat roof covered with asphalt roofing,Living area93 m²Other space inside the building1 m²Exterior space attached to the building2 m²,93 m²,1 m²,2 m²,363 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,2nd floor,TV via cable,D        What does this mean?,Double glazing,CH boiler,CH boiler,"Remeha Avanta (gas-fired combination boiler from 2010, in ownership)",Municipal long-term lease,Bought off for eternity,"Alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 65.00 per month),Yes,Yes,Yes,no
