header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Kesterenlaan 75,4822 WL Breda        ,https://www.funda.nl/en/koop/breda/appartement-42543938-kesterenlaan-75/?navigateSource=resultlist,20220129_025404,"€ 225,000 kosten koper","€ 3,125    The asking price per m² (€ 225,000) is calculated by dividing the asking price of the home by the living area (72 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,€ 56.00 per month,Maisonnette (apartment with open entrance to street),Resale property,1981-1990,Flat roof covered with asphalt roofing,Living area72 m²Exterior space attached to the building9 m²External storage space4 m²,72 m²,9 m²,4 m²,235 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories,1st floor,Mechanical ventilation and passive ventilation system,B        What does this mean?,Roof insulation and double glazing,District heating,District heating,Full ownership,Alongside a quiet road and in residential district,Roof terrace present,Attached brick storage,Electricity,Public parking,Yes,Yes,Yes (€ 56.00 per month),Yes,Yes,Yes,no
