header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of parking facilities,error
Utrechtsedwarsstraat 78,1017 WH Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-88028573-utrechtsedwarsstraat-78/?navigateSource=resultlist,20220128_083120,"€ 1,295,000 kosten koper","€ 10,360    The asking price per m² (€ 1,295,000) is calculated by dividing the asking price of the home by the living area (125 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,"Desirable residence/villa, row house",Resale property,1809,"Protected townscape or village view (permit needed for alterations), double occupancy possible, with carpets and curtains and listed building (national monument)",Gable roof covered with roof tiles,Living area125 m²Exterior space attached to the building5 m²,125 m²,5 m²,34 m²,416 m³,5 rooms (3 bedrooms),3 bathrooms and 2 separate toilets,"Bath, 2 showers and 2 toilets",5 stories,"Air conditioning, <{cctv}>, skylight, mechanical ventilation and passive ventilation system",Not required,Partly double glazed,CH boiler and partial floor heating,CH boiler,"Remeha Avanta HR (gas-fired combination boiler, in ownership)",34 m²,Full ownership,In center,Back garden,"4 m² (0,01 meter deep and 0,01 meter broad)",Located at the south,Balcony present,Resident's parking permits,no
