header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Area,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Type of parking facilities,error
Boekenderweg 4,6017 CP Thorn        ,https://www.funda.nl/en/koop/thorn/huis-42667523-boekenderweg-4/?navigateSource=resultlist,20220129_024526,"€ 349,000 kosten koper","€ 2,141    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 349,000) is calculated by dividing the asking price of the home by the living area (163 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",5 weeks,Available,Available in consultation,"Single-family home, linked semi-detached residential property",Resale property,1961,Living area163 m²Other space inside the building60 m²Exterior space attached to the building17 m²,163 m²,60 m²,17 m²,344 m²,792 m³,12 rooms (5 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,"Optical fibre, flue and solar panels",F        What does this mean?,"Roof insulation, energy efficient window, insulated walls and floor insulation",344 m²,In residential district,Back garden and front garden,110 m² (10 meter deep and 11 meter broad),Located at the east,Built-in,1 car,Public parking,no
