header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Hooftskade 58,2526 KA Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42680839-hooftskade-58/?navigateSource=resultlist,20220131_232529,"€ 440,000 kosten koper","€ 4,356    The asking price per m² (€ 440,000) is calculated by dividing the asking price of the home by the living area (101 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,€ 374.37 per month,Ground-floor apartment (apartment),Resale property,1867,Protected townscape or village view (permit needed for alterations) and listed building (national monument),Combination roof covered with other,Living area101 m²Other space inside the building12 m²,101 m²,12 m²,451 m³,1 room (1 bedroom),1 bathroom,Shower and toilet,1 story,Ground floor,Mechanical ventilation,Not required,Secondary glazing,District heating,"Electrical boiler, electrical boiler (rental) and district heating",Full ownership,Sheltered location and in center,Back garden,"47 m² (5,23 meter deep and 9,01 meter broad)",Located at the southeast accessible via the rear,Built-in,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 374.37 per month),Yes,Yes,Yes,no
