header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Insulindeweg 820,1095 DK Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42680507-insulindeweg-820/?navigateSource=resultlist,20220131_000553,"€ 465,000 kosten koper","€ 6,458    The asking price per m² (€ 465,000) is calculated by dividing the asking price of the home by the living area (72 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 22, 2022",Available,Available in consultation,€ 101.00 per month,Upstairs apartment (apartment),Resale property,1981-1990,Living area72 m²Exterior space attached to the building16 m²External storage space3 m²,72 m²,16 m²,3 m²,214 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,2nd floor,B            1.28What does this mean?,Double glazing,CH boiler,CH boiler,"Nefit (2017, in ownership)",Municipal long-term lease (end date of long-term lease:  15-05-2040),Paid until 15-05-2040,In residential district,Balcony present,Storage box,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 101.00 per month),Yes,Yes,Yes,no
