header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Nettelhorst 22,6714 MD Ede        ,https://www.funda.nl/en/koop/ede/huis-42541246-nettelhorst-22/?navigateSource=resultlist,20220129_011210,"€ 300,000 kosten koper","€ 2,419    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (124 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, corner house (drive-in residential property)",Resale property,1970,Partly furnished with carpets and curtains,Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area124 m²Other space inside the building16 m²Exterior space attached to the building6 m²,124 m²,16 m²,6 m²,104 m²,470 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,TV via cable,D        What does this mean?,Partly double glazed,CH boiler and partial floor heating,CH boiler,"Remeha (gas-fired combination boiler, in ownership)",104 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,"37 m² (8,7 meter deep and 4,3 meter broad)",Located at the northwest,Built-in,1 car,Electricity,No insulation,Public parking,no
