header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Woonmarke De Eik - Type A vrijstaand (Bouwnr. 22),7482 WE Haaksbergen        ,https://www.funda.nl/en/koop/haaksbergen/huis-41322149-woonmarke-de-eik-type-a-vrijstaand-bouwnr-22/?navigateSource=resultlist,20220128_052239,"€ 527,460 vrij op naam","€ 3,256    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 527,460) is calculated by dividing the asking price of the home by the living area (162 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6+ months,Sold under reservation,Available in consultation,"Single-family home, detached residential property",New property,2022,Mansard roof covered with roof tiles,Living area162 m²Other space inside the building15 m²,162 m²,15 m²,367 m²,617 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories and a attic,Balanced ventilation system and solar panels,A        What does this mean?,Completely insulated,Heat recovery unit and heat pump,Electrical boiler,In residential district,Back garden and front garden,"62 m² (11,24 meter deep and 5,5 meter broad)",Located at the west,Attached wooden storage,Parking on private property,no
