header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Buitenveldertselaan 45,1082 VA Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42672832-buitenveldertselaan-45/?navigateSource=resultlist,20220131_005144,"€ 325,000 kosten koper","€ 5,000    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (65 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,€ 218.06 per month,Upstairs apartment (apartment),Resale property,1963,Flat roof covered with asphalt roofing,Living area65 m²Exterior space attached to the building7 m²External storage space6 m²,65 m²,7 m²,6 m²,198 m³,3 rooms (2 bedrooms),1 bathroom,Shower and toilet,1 story,1st floor,C            1.50What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler from 2010, in ownership",Municipal long-term lease (end date of long-term lease:  15-11-2061),Paid until 15-11-2061,In residential district,Balcony present,Storage box,Public parking,Yes,Yes,Yes (€ 218.06 per month),Yes,Yes,Yes,no
