header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,error
Pastoor Kuypersstraat 34,5144 RJ Waalwijk        ,https://www.funda.nl/en/koop/waalwijk/huis-42685842-pastoor-kuypersstraat-34/?navigateSource=resultlist,20220130_134602,"€ 360,000 kosten koper","€ 2,293    The asking price per m² (€ 360,000) is calculated by dividing the asking price of the home by the living area (157 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 19, 2022",Available,Available in consultation,"Single-family home, double house",Resale property,1966,Gable roof covered with roof tiles,Living area157 m²Other space inside the building11 m²Exterior space attached to the building6 m²,157 m²,11 m²,6 m²,181 m²,559 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories and a attic,B        What does this mean?,Roof insulation and energy efficient window,CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2000, in ownership)",181 m²,Full ownership,Alongside a quiet road,Back garden and front garden,"59 m² (5,5 meter deep and 10,75 meter broad)",Located at the south,Balcony present,Attached brick storage,no
