header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Provisional energy label,Area,Ownership situation,Garden,Back garden,Garden location,error
Bouwnummer 388 (Bouwnr. 388),6709 TM Wageningen        ,https://www.funda.nl/en/koop/wageningen/huis-41380017-bouwnummer-388-bouwnr-388/?navigateSource=resultlist,20220129_154422,"€ 450,000 vrij op naam","€ 3,285    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (137 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,"Single-family home, corner house",New property,2022,Living area137 m²,137 m²,203 m²,517 m³,4 rooms (3 bedrooms),2 stories and a attic,A        What does this mean?,203 m²,Full ownership,Back garden,"105 m² (13,07 meter deep and 8,06 meter broad)",Located at the west,no
