header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Nieuwe Maas 25,3181 EV Rozenburg (ZH)        ,https://www.funda.nl/en/koop/rozenburg-zh/appartement-42695200-nieuwe-maas-25/?navigateSource=resultlist,20220129_032437,"€ 200,000 kosten koper","€ 2,740    The asking price per m² (€ 200,000) is calculated by dividing the asking price of the home by the living area (73 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",Today,Available,Available in consultation,Apartment with shared street entrance (apartment),Resale property,2009,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,Living area73 m²Exterior space attached to the building6 m²External storage space6 m²,73 m²,6 m²,6 m²,255 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,1 story,2nd floor,Mechanical ventilation,A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Nefit (gas-fired combination boiler, in ownership)",Ownership encumbered with long-term leaset,Alongside park and in residential district,Balcony present,Storage box,Electricity,Parking on private property and public parking,No,No,No,No,No,No,no
