header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Type of parking facilities,error
Polderlaan 16,3241 SK Middelharnis        ,https://www.funda.nl/en/koop/middelharnis/huis-88986575-polderlaan-16/?navigateSource=resultlist,20220128_152816,"€ 475,360 kosten koper","€ 4,401    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 475,360) is calculated by dividing the asking price of the home by the living area (108 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1998,Gable roof covered with cane,Living area108 m²Other space inside the building12 m²,108 m²,12 m²,355 m²,450 m³,5 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,"Bath, shower and toilet",2 stories,Mechanical ventilation,B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Gas-fired, in ownership",355 m²,Full ownership,Alongside water,Surrounded by garden,Parking on private property,no
