header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Weegbree 24,7971 EJ Havelte        ,https://www.funda.nl/en/koop/havelte/appartement-42532552-weegbree-24/?navigateSource=resultlist,20220128_020819,"€ 216,000 kosten koper","€ 2,571    The asking price per m² (€ 216,000) is calculated by dividing the asking price of the home by the living area (84 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,€ 172.00 per month,Apartment with shared street entrance (apartment),Resale property,2009,Flat roof covered with asphalt roofing,Living area84 m²Exterior space attached to the building9 m²External storage space3 m²,84 m²,9 m²,3 m²,269 m³,3 rooms (2 bedrooms),1 separate toilet,1 story,3rd floor,Mechanical ventilation and TV via cable,A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Gas-fired combination boiler from 2018, in ownership",Alongside a quiet road and in residential district,Balcony present,Built-in,Public parking,Yes,Yes,Yes (€ 172.00 per month),Yes,Yes,Yes,no
