header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Golfslag 113,9732 ME Groningen        ,https://www.funda.nl/en/koop/groningen/huis-42533525-golfslag-113/?navigateSource=resultlist,20220129_002808,"€ 259,000 kosten koper","€ 2,333    The asking price per m² (€ 259,000) is calculated by dividing the asking price of the home by the living area (111 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1979,Combination roof covered with asphalt roofing and roof tiles,Living area111 m²Other space inside the building10 m²External storage space6 m²,111 m²,10 m²,6 m²,165 m²,405 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,Mechanical ventilation,C        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"HR combi ( combination boiler from 2011, in ownership)",165 m²,Full ownership,"Alongside a quiet road, sheltered location and in residential district",Back garden and front garden,"30 m² (8,7 meter deep and 3,5 meter broad)",Located at the southeast,Attached wooden storage,Parking on private property and public parking,no
