header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of garage,Capacity,Facilities.2,Insulation.2,Type of parking facilities,error
Echterstraat 3 A,6051 EW Maasbracht        ,https://www.funda.nl/en/koop/maasbracht/huis-42446895-echterstraat-3-a/?navigateSource=resultlist,20220128_073115,"€ 750,000 kosten koper","€ 2,273    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 750,000) is calculated by dividing the asking price of the home by the living area (330 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",4 months,Sold under reservation,Available in consultation,"Villa, detached residential property",Resale property,1990,Shed roof covered with roof tiles,Living area330 m²Other space inside the building85 m²Exterior space attached to the building20 m²,330 m²,85 m²,20 m²,"1,175 m²","1,420 m³",8 rooms (5 bedrooms),2 bathrooms,Bath and 2 showers,2 stories and a basement,Air conditioning and solar panels,A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Nefit (gas-fired from 2007, in ownership)",1.175 m²,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view","Back garden, front garden and side garden",432 m² (27 meter deep and 16 meter broad),Located at the south accessible via the rear,Detached wooden storage,Electricity,No insulation,Built-in,1 car,Electrical door,Completely insulated,Parking on private property,no
