header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Troelstralaan 273 -A,1067 MX Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42685708-troelstralaan-273-a/?navigateSource=resultlist,20220130_194951,"€ 640,000 kosten koper","€ 4,923    The asking price per m² (€ 640,000) is calculated by dividing the asking price of the home by the living area (130 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 42 per month,"January 19, 2022",Available,Available in consultation,Ground-floor apartment (apartment),Resale property,2014,Flat roof covered with asphalt roofing,Living area130 m²,130 m²,465 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,3 stories,Ground floor,Mechanical ventilation and TV via cable,A        What does this mean?,"Double glazing, energy efficient window and completely insulated",District heating and partial floor heating,District heating,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  15-05-2064),"€ 834,77 per year",In center and in residential district,Back garden,50 m² (5 meter deep and 10 meter broad),Located at the west,Detached brick storage,Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
