header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Loenermark 347,1025 TG Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42672231-loenermark-347/?navigateSource=resultlist,20220131_005045,"€ 300,000 kosten koper","€ 3,797    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (79 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,€ 243.33 per month,Galleried apartment (apartment),Resale property,1973,Flat roof covered with asphalt roofing,Living area79 m²Exterior space attached to the building10 m²External storage space4 m²,79 m²,10 m²,4 m²,237 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,6th floor,Elevator and TV via cable,F            2.44What does this mean?,Double glazing,Communal central heating,Central facility,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  15-01-2053),Paid until 15-01-2053,"Alongside a quiet road, in residential district and freestanding location",Balcony present,Storage box,Underground parking and parking place,Parking garage,Yes,Yes,Yes (€ 243.33 per month),Yes,Yes,Yes,no
