header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Esther de Boer-van Rijkstraat 184,1065 GT Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88048562-esther-de-boer-van-rijkstraat-184/?navigateSource=resultlist,20220130_233526,"€ 325,000 kosten koper","€ 5,909    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (55 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 28, 2022",Available,Available in consultation,€ 133.00 per month,Ground-floor apartment (apartment),Resale property,1957,Living area55 m²Exterior space attached to the building8 m²,55 m²,8 m²,212 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,1 story,Ground floor,TV via cable,C        What does this mean?,Double glazing,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2011, in ownership)",Municipal long-term lease,€ 93 per year with option to purchase,Alongside a quiet road and in residential district,Back garden,"37 m² (5 meter deep and 7,3 meter broad)",Located at the south,Built-in,Electricity and running water,Insulated walls,Resident's parking permits,Yes,Yes,Yes (€ 133.00 per month),Yes,Yes,Yes,no
