header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Kerkplein 15,4373 AA Biggekerke        ,https://www.funda.nl/en/koop/biggekerke/huis-41233306-kerkplein-15/?navigateSource=resultlist,20220128_000025,"€ 425,000 kosten koper","€ 5,667    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (75 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",5 months,Available,Available in consultation,"Single-family home, semi-detached residential property",Resale property,1750,Listed building (national monument),Combination roof covered with roof tiles,Living area75 m²Other space inside the building45 m²External storage space38 m²,75 m²,45 m²,38 m²,480 m²,517 m³,2 rooms (1 bedroom),1 bathroom,Shower and toilet,1 story and a attic,TV via cable,Not required,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Nefit HR (gas-fired combination boiler from 2006, in ownership)",480 m²,Full ownership,In center,Back garden,200 m² (40 meter deep and 5 meter broad),Located at the northeast accessible via the rear,Attached brick storage,Public parking,no
