header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bloys van Treslongstraat 15 -1,1056 WV Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42680424-bloys-van-treslongstraat-15-1/?navigateSource=resultlist,20220130_181106,"€ 400,000 kosten koper","€ 7,692    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (52 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 24, 2022",Available,Available in consultation,€ 97.50 per month,Upstairs apartment (apartment),Resale property,1935,Living area52 m²Exterior space attached to the building6 m²,52 m²,6 m²,142 m³,3 rooms (2 bedrooms),1 bathroom,Shower and toilet,1 story,1st floor,Mechanical ventilation and TV via cable,D        What does this mean?,Double glazing,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2019, in ownership)",Municipal long-term lease (end date of long-term lease:  16-12-2057),€ 500 per year with option to purchase,In residential district,Balcony present,Resident's parking permits,Yes,Yes,Yes (€ 97.50 per month),Yes,Yes,Yes,no
