header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Construction period,Areas,Living area,Volume in cubic meters,Number of rooms,Number of stories,Located at,Provisional energy label,error
KINGS PARK WONINGTYPE F (Bouwnr. N.04.05),2721 CV Zoetermeer        ,https://www.funda.nl/en/koop/zoetermeer/appartement-41929954-kings-park-woningtype-f-bouwnr-n0405/?navigateSource=resultlist,20220129_094844,"€ 425,950 vrij op naam","€ 4,057    The asking price per m² (€ 425,950) is calculated by dividing the asking price of the home by the living area (105 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Under option,Available in consultation,Apartment with shared street entrance,New property,2011-2020,Living area105 m²,105 m²,315 m³,4 rooms,1 story,4th floor,A        What does this mean?,no
