header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Mozartlaan 15 F,1217 CM Hilversum        ,https://www.funda.nl/en/koop/hilversum/appartement-42683459-mozartlaan-15-f/?navigateSource=resultlist,20220128_092013,"€ 850,000 kosten koper","€ 6,746    The asking price per m² (€ 850,000) is calculated by dividing the asking price of the home by the living area (126 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 27, 2022",Available,Available in consultation,€ 462.00 per month,Penthouse (apartment),Resale property,2009,Flat roof covered with asphalt roofing,Living area126 m²Exterior space attached to the building40 m²External storage space44 m²,126 m²,40 m²,44 m²,424 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",1 story,3rd floor,"Optical fibre, elevator, mechanical ventilation and sliding door",A            1.18What does this mean?,Completely insulated,CH boiler and complete floor heating,CH boiler,"Intergas (gas-fired combination boiler from 2009, in ownership)",Full ownership,"Alongside a quiet road, In wooded surroundings, in residential district and unobstructed surrounding view",Sun terrace,30 m² (3 meter deep and 10 meter broad),Located at the southeast,Roof terrace present,Built-in,Electricity,Underground parking,Parking on private property,Yes,Yes,Yes (€ 462.00 per month),Yes,Yes,Yes,no
