header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Louis Couperusstraat 36,1064 CH Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-88030478-louis-couperusstraat-36/?navigateSource=resultlist,20220128_023334,"€ 399,000 kosten koper","€ 5,542    The asking price per m² (€ 399,000) is calculated by dividing the asking price of the home by the living area (72 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,"Single-family home, row house",Resale property,1953,Gable roof,Living area72 m²Other space inside the building11 m²External storage space3 m²,72 m²,11 m²,3 m²,76 m²,298 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath,2 stories and a attic,C        What does this mean?,Double glazing,CH boiler,CH boiler,2014 (in ownership),76 m²,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  30-04-2057),Paid until 30-04-2057,Alongside a quiet road and in residential district,Back garden,"32 m² (6,9 meter deep and 4,66 meter broad)",Located at the west accessible via the rear,Detached wooden storage,Public parking and resident's parking permits,no
