header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Mainelaan 5,5627 VH Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42683805-mainelaan-5/?navigateSource=resultlist,20220201_003949,"€ 439,000 kosten koper","€ 3,181    The asking price per m² (€ 439,000) is calculated by dividing the asking price of the home by the living area (138 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 27, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1986,Gable roof covered with roof tiles,Living area138 m²Exterior space attached to the building18 m²External storage space31 m²,138 m²,18 m²,31 m²,165 m²,390 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories and a attic,"Air conditioning, skylight, mechanical ventilation and TV via cable",A        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Atag (gas-fired combination boiler from 2020, in ownership)",165 m²,Full ownership,In residential district,Back garden and front garden,"55 m² (10 meter deep and 5,5 meter broad)",Located at the south accessible via the rear,Detached brick garage,2 cars,"Electrical door, electricity and running water",Public parking,no
