header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of garage,Capacity,Facilities.2,Insulation.2,Type of parking facilities,error
Zuidlaan 73,4841 BK Prinsenbeek        ,https://www.funda.nl/en/koop/prinsenbeek/huis-42666145-zuidlaan-73/?navigateSource=resultlist,20220129_105550,"€ 395,000 kosten koper","€ 4,031    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 395,000) is calculated by dividing the asking price of the home by the living area (98 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",5 weeks,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1967,Renovation project,Gable roof covered with roof tiles,Living area98 m²External storage space21 m²,98 m²,21 m²,298 m²,341 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower,3 stories,Passive ventilation system and TV via cable,D        What does this mean?,Roof insulation and partly double glazed,CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2012, in ownership)",298 m²,Full ownership,"On the edge of a forest, alongside a quiet road, In wooded surroundings and in residential district","Back garden, front garden and side garden",108 m² (9 meter deep and 12 meter broad),Located at the north accessible via the rear,Attached brick storage,Electricity,No insulation,Detached brick garage,1 car,Electricity,No insulation,Public parking,no
