header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Dalwachters bouwnummer 8,4616 Bergen op Zoom        ,https://www.funda.nl/en/koop/bergen-op-zoom/appartement-88034179-dalwachters-bouwnummer-8/?navigateSource=resultlist,20220129_170344,"€ 380,000 vrij op naam","€ 3,654    The asking price per m² (€ 380,000) is calculated by dividing the asking price of the home by the living area (104 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 16, 2022",Available,Available in consultation,€ 123.00 per month,Upstairs apartment (apartment),New property,2022,Woningborg garantiecertificaat,Living area104 m²Exterior space attached to the building7 m²External storage space6 m²,104 m²,7 m²,6 m²,270 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Toilet,1 story,1st floor,"Balanced ventilation system, optical fibre, elevator, mechanical ventilation, sliding door and TV via cable",Not available,Completely insulated,"Complete floor heating, heat recovery unit and heat pump",Electrical boiler,Balcony present,Storage box,Electricity,Public parking and parking garage,Yes,Yes,Yes (€ 123.00 per month),Yes,Yes,Yes,no
