header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Admiralengracht 69 3,1057 EP Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42549676-admiralengracht-69-3/?navigateSource=resultlist,20220130_204248,"€ 550,000 kosten koper","€ 6,875    The asking price per m² (€ 550,000) is calculated by dividing the asking price of the home by the living area (80 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,€ 144.20 per month,Upstairs apartment (apartment),Resale property,1929,Combination roof,Living area80 m²Exterior space attached to the building4 m²External storage space1 m²,80 m²,4 m²,1 m²,274 m³,4 rooms (2 bedrooms),1 bathroom,Shower and toilet,2 stories,3rd floor,Mechanical ventilation and TV via cable,F        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2018, in ownership)",Municipal long-term lease,Paid until 15-10-2051,"Alongside a quiet road, on navigable waterway, alongside water and unobstructed surrounding view",Balcony present,"Paid parking, public parking and resident's parking permits",Yes,Yes,No,Yes,Yes,Yes,no
