header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Berglustlaan 33 b,3054 BB Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42546663-berglustlaan-33-b/?navigateSource=resultlist,20220126_003910,"€ 500,000 kosten koper","€ 3,759    The asking price per m² (€ 500,000) is calculated by dividing the asking price of the home by the living area (133 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,Upstairs apartment,Resale property,1924,Gable roof covered with roof tiles,Living area133 m²Exterior space attached to the building9 m²,133 m²,9 m²,477 m³,5 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,2 stories,2nd floor,Skylight and TV via cable,D        What does this mean?,Double glazing and floor insulation,CH boiler,CH boiler,"ATAG E264C (gas-fired combination boiler from 2013, in ownership)",Full ownership,In residential district,Sun terrace,"7 m² (2,55 meter deep and 2,8 meter broad)",Located at the southwest,Balcony present,Public parking,No,No,No,No,No,No,no
