header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Ru Paréstraat 25,2552 CP Den Haag        ,https://www.funda.nl/en/koop/den-haag/huis-42667526-ru-parestraat-25/?navigateSource=resultlist,20220131_195938,"€ 498,000 kosten koper","€ 3,952    The asking price per m² (€ 498,000) is calculated by dividing the asking price of the home by the living area (126 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Sold under reservation,Available in consultation,"Single-family home, semi-detached residential property",Resale property,1991,Flat roof covered with asphalt roofing,Living area126 m²Exterior space attached to the building2 m²,126 m²,2 m²,152 m²,418 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,"Mechanical ventilation, passive ventilation system and TV via cable",C        What does this mean?,"Roof insulation, insulated walls and floor insulation",CH boiler,CH boiler,Gas-fired combination boiler,152 m²,Full ownership,Sheltered location and in residential district,Back garden and front garden,"84 m² (16 meter deep and 5,25 meter broad)",Located at the northwest accessible via the rear,Detached brick storage,Electricity,Public parking,no
