header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,error
Bonfut 16,2651 BX Berkel en Rodenrijs        ,https://www.funda.nl/en/koop/berkel-en-rodenrijs/huis-88953412-bonfut-16/?navigateSource=resultlist,20220129_030802,"€ 700,000 kosten koper","€ 3,763    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 700,000) is calculated by dividing the asking price of the home by the living area (186 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",8 weeks,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1924,With carpets and curtains,Flat roof covered with asphalt roofing and roof tiles,Energie Prestatie Advies,Living area186 m²Exterior space attached to the building12 m²,186 m²,12 m²,615 m²,734 m³,6 rooms (5 bedrooms),2 bathrooms and 1 separate toilet,"Sauna, steam cabin and toilet",2 stories and a loft,"Alarm installation, sauna and steam cabin",F        What does this mean?,Partly double glazed and secondary glazing,CH boiler,CH boiler,Gas-fired combination boiler from 2004,615 m²,Alongside a quiet road and in residential district,"Back garden, front garden and side garden","0,01 meter deep and 0,01 meter broad",Located at the southwest,Balcony present,Detached wooden storage,Parking place,Parking on private property and public parking,no
