header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Ovidiuslaan 7,5216 CL Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/appartement-42696990-ovidiuslaan-7/?navigateSource=resultlist,20220201_105340,"€ 350,000 kosten koper","€ 3,646    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (96 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 388 per month,"January 29, 2022",Available,Available in consultation,Apartment with shared street entrance (apartment),Resale property,1974,Flat roof,Living area96 m²Other space inside the building1 m²Exterior space attached to the building19 m²External storage space3 m²,96 m²,1 m²,19 m²,3 m²,372 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,2nd floor,Elevator and mechanical ventilation,C        What does this mean?,Double glazing,Communal central heating,Central facility,Full ownership,In residential district and unobstructed surrounding view,Balcony present,Built-in,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes,Yes,Yes,Yes,no
