header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,error
Laan van Eikenrode 35,1231 BN Loosdrecht        ,https://www.funda.nl/en/koop/loosdrecht/huis-42689561-laan-van-eikenrode-35/?navigateSource=resultlist,20220129_040145,"€ 725,000 kosten koper","€ 4,448    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 725,000) is calculated by dividing the asking price of the home by the living area (163 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 21, 2022",Available,Available in consultation,"Single-family home, double house",Resale property,1992,Gable roof covered with roof tiles,Living area163 m²Other space inside the building5 m²Exterior space attached to the building20 m²,163 m²,5 m²,20 m²,345 m²,604 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,"Outdoor awning, skylight, mechanical ventilation, flue and sliding door",B        What does this mean?,CH boiler and fireplace,CH boiler,Nefit,345 m²,Full ownership,"On the edge of a forest, alongside a quiet road, in residential district and unobstructed surrounding view","Back garden, front garden and side garden","157 m² (14 meter deep and 11,2 meter broad)",Located at the north,Balcony present,Attached brick storage,Loft and electricity,Parking place,Parking on private property and public parking,no
