header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Van Swindenstraat 73,3514 XP Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-88013772-van-swindenstraat-73/?navigateSource=resultlist,20220131_151649,"€ 400,000 kosten koper","€ 5,797    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (69 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,Ground-floor apartment,Resale property,1929,Gable roof covered with roof tiles,Living area69 m²External storage space9 m²,69 m²,9 m²,253 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,Ground floor,D        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Intergas K.K. HRE (gas-fired combination boiler from 2007, in ownership)",Full ownership,"Alongside park, alongside a quiet road and in residential district",Back garden,"13 m² (5,51 meter deep and 4,14 meter broad)",Located at the east accessible via the rear,Detached brick storage,Electricity,Paid parking and resident's parking permits,Yes,No,No,No,No,No,no
