header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Balcony/roof garden,Type of parking facilities,error
Kreeksehaven 58,3077 AG Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/huis-88816377-kreeksehaven-58/?navigateSource=resultlist,20220125_220520,"€ 795,000 kosten koper","€ 5,096    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 795,000) is calculated by dividing the asking price of the home by the living area (156 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6+ months,Available,Available in consultation,"Houseboat, detached residential property",Resale property,2001,Living area156 m²Other space inside the building162 m²Exterior space attached to the building56 m²,156 m²,162 m²,56 m²,780 m²,876 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,1 story,"Air conditioning, mechanical ventilation and sliding door",B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler and partial floor heating,CH boiler and gas-fired boiler,2020,780 m²,Full ownership,"On navigable waterway, alongside water and unobstructed surrounding view",Sun terrace,Balcony present,Public parking,no
